x1,x2,x3,MCSI
155.694832519455,8.88917808046658,0.916083626157321,-6.9206
169.53751166,43.6883674621422,0.881260323521988,-8
47.4683513487578,29.3730021619406,0.788126596545058,-10
127.425736794611,9.94709539260714,0.588858810511358,-30
66.6823514819483,13.6396457901443,0.993373838469351,-20
45.2562967171018,2.35930353495206,0.292754507308484,-10
31.2399810336818,20.3534529952299,0.326066039547262,-34
146.779067381459,43.104793948921,0.625800726879401,-20
61.6994944177424,30.9823961165009,0.483948419902956,-5
164.134202367977,23.2629642343382,0.48758577976571,-10
101.57908296936,19.309728565447,0.697956837747965,-11
192.740016884757,56.9505689796034,0.725688515866101,-15
97.9582861233872,16.8788100871211,0.20921715594546,-16
190.987685083768,14.7328901975977,0.808671131617867,-13
95.752592672308,45.1446197772298,0.562008856240856,-18
115.026898770846,41.4454868564484,0.486445185472892,-14
188.629458106996,4.1633335591005,0.650593337817888,-12
168.822224124375,37.6084961437067,0.898682529352788,-11
198.914086360381,29.5538450847863,0.60574128254597,-15
160.047671602841,21.481386051686,0.274380752255102,-16
124.712942049876,46.5325015142687,0.913282938042705,-14
121.095496885184,43.8066180470014,0.737885914421306,-18
2.66025347669196,46.2448424310955,0.320307042534264,-19
0.576388808053663,43.7808535527681,0.435171670285048,-12
114.220913072617,35.6973256423565,0.558763945731925,-14
19.9504445521403,52.2697064310908,0.0729157949961909,-17
145.958926942272,11.4883833585554,0.534719408521722,-18
175.720011002269,34.2304152290217,0.39227110527982,-14
36.4408532566898,7.43429273252433,0.84149979102749,-11
157.704804764968,22.152434580806,0.544524056490371,-16
