x1,x2,x3,MCSI
47.9922900969635,22.9039836017766,0.756687059356647,-12
12.748492713232,20.8424222157181,0.72429162029033,-11
117.219118621997,16.9586748610368,0.333930260114166,-11
198.291333775589,34.2487059456421,0.0703558513810899,-12
138.844763077091,10.1632516618302,0.868198272133776,-13
48.4451439198643,1.16586965129659,0.157715685267107,-12
87.0512097462146,48.9920025180903,0.441140485918524,-11
132.595013710454,37.7922871052721,0.433181968654347,-13
132.420884040532,30.5669700368923,0.507129490973368,-12
135.820288812071,35.9678588512455,0.506199874116242,-13
109.402682366244,16.6543025568537,0.775730055866393,-12
66.6744329450116,6.67045877881869,0.9359790902271,-11
91.0876491010753,9.93291683237467,0.406155318557868,-11
97.1350895104012,8.59669427086195,0.50941783675264,-13
197.197229437848,9.51815657557273,0.290074219915692,-12
53.9845751394512,50.9160326456224,0.543626502024444,-12
170.18949293757,18.6380781375156,0.66071669419335,-13
157.779005854089,49.6686574821937,0.481294467020404,-12
4.31577883491279,10.9724010962458,0.824450971230874,-11
19.2708871858581,18.1232145114675,0.33785967067696,-12
139.117956392613,40.008644433938,0.0917570928056998,-13
21.0605645772296,40.6304935795459,0.777182477156832,-12
83.2246952455695,52.7590629096531,0.104759862351514,-12
116.469015891001,42.8280755588146,0.80988609901731,-11
9.02012592167862,45.748070565789,0.393974451873284,-11
27.4134457976206,59.8968395984792,0.265379446832068,-21
82.5966342432842,57.074615484768,0.987847162186334,-12
111.317544007754,27.1102468792871,0.548046969482818,-12
74.0895758377929,45.7097653821827,0.263035466001063,-13
58.1062551099133,44.06938377138,0.602098567120453,-11
7.43486979249866,50.315330199687,0.551991497912209,-12
119.609538391532,35.0736860282144,0.182346952086991,-13
59.8967629169386,34.323608481189,0.231464880921768,-11
54.4427835645989,48.1096065755743,0.504331953225599,-12
64.314268296242,58.3834862779079,0.542093718098962,-13
121.578161249122,55.34588409899,0.106694217600093,-12
175.77521590246,55.718268783565,0.118084130397301,-13
157.267379104915,38.2896446894742,0.224152020634788,-11
142.470371107531,49.9746351777282,0.388005163356066,-12
147.17949174278,49.0304981764947,0.113655250039469,-12
41.6934248816379,58.1696489061004,0.207568552368984,-9
11.8941843946049,42.5340111759074,0.133084176723994,-9
1.32570072747563,59.3957216038853,0.121197416381527,-8
12.8888283801563,48.9656817792993,0.222022676564011,-8
16.2871495685346,47.7355213558351,0.264289336925441,-7
188.306511686689,49.5494516041328,0.901225357785344,-9
195.078861331765,50.8560233851607,0.867917533666124,-7
193.949272556777,56.6043154598333,0.809233290309774,-8
180.168203552419,52.8139955499379,0.824689467664575,-7
181.094746737182,48.2712495199756,0.946945754320191,-8
