x1,x2,x3,MCSI
56.9202977302999,39.7922685828757,0.00916158039696335,-12
130.819094185825,44.2094866482241,0.707072287684387,-10
20.8001252904984,43.7484704616246,0.299026810295499,-14
69.3762841983591,42.8003125059428,0.559007634133963,-16
174.398729219327,39.0994225679213,0.832578312375742,-12
192.33101360257,25.8032135250565,0.100779922410161,-11
133.92846312801,11.241384769745,0.667229805970338,-16
167.660781665223,1.83048947782789,0.193241561956743,-15
32.1994186781645,23.4560769550287,0.208432518627513,-14
112.385361847962,52.329062338908,0.184736545425208,-13
175.684506498286,18.1019104041666,0.595517444805376,-12
98.5195356287702,52.2281904098353,0.746205439876501,-11
124.925184667,54.9665390638609,0.131887497731845,-17
158.624985019655,47.2493994642653,0.420521802367945,-15
82.8887296525717,45.443112455144,0.780903127612652,-13
166.454989114395,29.9917364157487,0.194700754421534,-15
191.416811422343,36.4397088552938,0.54561247976665,-17
84.6531798147605,14.079535827968,0.34856944035622,-12
31.2129754695966,17.6365611306735,0.521969085276728,-16
74.1057787365073,30.4406930628138,0.872344195696911,-17
166.316240378323,44.4639916464768,0.849437708949508,-14
47.4733510650571,13.7831159804248,0.247141546686004,-12
107.187857406362,7.43650774967636,0.628928619267782,-16
87.3622092132787,18.3357350958961,0.0902387885648127,-18
70.8915005524785,51.9132960337941,0.178881260982332,-12
146.728291648017,34.4472664364669,0.264871089680281,-15
116.58687666483,0.0937299205644337,0.714049728218084,-17
151.313391649756,9.68752097755714,0.574575830728953,-14
79.4909858285702,14.8874779216383,0.753475852131947,-13
137.736907041055,32.1639267979131,0.513466341041705,-16
